test_name task_name gold_standard_file coverage model model_configuration metric score_value
./ikgrc_embeddings/ikgrc_rdfstar2vec_5_5_nw100_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 SVM C=1.0 accuracy 0.9520370370370372
./ikgrc_embeddings/ikgrc_rdfstar2vec_5_5_nw100_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 SVM C=10.0 accuracy 0.9592592592592594
./ikgrc_embeddings/ikgrc_rdfstar2vec_5_5_nw100_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 SVM C=100 accuracy 0.9588888888888888
./ikgrc_embeddings/ikgrc_rdfstar2vec_5_5_nw100_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 SVM C=1000 accuracy 0.9588888888888888
./ikgrc_embeddings/ikgrc_rdfstar2vec_5_5_nw100_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_1 Classification kgrc_qt900 1.0 NB - accuracy 0.861
./ikgrc_embeddings/ikgrc_rdfstar2vec_5_5_nw100_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_1 Classification kgrc_qt900 1.0 KNN K=3 accuracy 0.8868888888888888
./ikgrc_embeddings/ikgrc_rdfstar2vec_5_5_nw100_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_1 Classification kgrc_qt900 1.0 C45 - accuracy 0.6945555555555557
./ikgrc_embeddings/ikgrc_rdfstar2vec_5_5_nw100_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_1 Classification kgrc_qt900 1.0 SVM C=0.001 accuracy 0.7353333333333335
./ikgrc_embeddings/ikgrc_rdfstar2vec_5_5_nw100_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_1 Classification kgrc_qt900 1.0 SVM C=0.01 accuracy 0.7353333333333335
./ikgrc_embeddings/ikgrc_rdfstar2vec_5_5_nw100_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_1 Classification kgrc_qt900 1.0 SVM C=0.1 accuracy 0.864777777777778
./ikgrc_embeddings/ikgrc_rdfstar2vec_5_5_nw100_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_1 Classification kgrc_qt900 1.0 SVM C=1.0 accuracy 0.9602222222222222
./ikgrc_embeddings/ikgrc_rdfstar2vec_5_5_nw100_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_1 Classification kgrc_qt900 1.0 SVM C=10.0 accuracy 0.9734444444444444
./ikgrc_embeddings/ikgrc_rdfstar2vec_5_5_nw100_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_1 Classification kgrc_qt900 1.0 SVM C=100 accuracy 0.973222222222222
./ikgrc_embeddings/ikgrc_rdfstar2vec_5_5_nw100_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_1 Classification kgrc_qt900 1.0 SVM C=1000 accuracy 0.973222222222222
ikgrc_baseline_remove_Person_Object_Place_wang2vec_100_cosine_2_3 Classification kgrc_person_object_place 1.0 NB - accuracy 0.6042592592592593
ikgrc_baseline_remove_Person_Object_Place_wang2vec_100_cosine_2_3 Classification kgrc_person_object_place 1.0 KNN K=3 accuracy 0.6629629629629631
ikgrc_baseline_remove_Person_Object_Place_wang2vec_100_cosine_2_3 Classification kgrc_person_object_place 1.0 C45 - accuracy 0.5735185185185185
ikgrc_baseline_remove_Person_Object_Place_wang2vec_100_cosine_2_3 Classification kgrc_person_object_place 1.0 SVM C=0.001 accuracy 0.6251851851851851
ikgrc_baseline_remove_Person_Object_Place_wang2vec_100_cosine_2_3 Classification kgrc_person_object_place 1.0 SVM C=0.01 accuracy 0.6251851851851851
ikgrc_baseline_remove_Person_Object_Place_wang2vec_100_cosine_2_3 Classification kgrc_person_object_place 1.0 SVM C=0.1 accuracy 0.635925925925926
ikgrc_baseline_remove_Person_Object_Place_wang2vec_100_cosine_2_3 Classification kgrc_person_object_place 1.0 SVM C=1.0 accuracy 0.7331481481481482
ikgrc_baseline_remove_Person_Object_Place_wang2vec_100_cosine_2_3 Classification kgrc_person_object_place 1.0 SVM C=10.0 accuracy 0.7862962962962963
ikgrc_baseline_remove_Person_Object_Place_wang2vec_100_cosine_2_3 Classification kgrc_person_object_place 1.0 SVM C=100 accuracy 0.7501851851851852
ikgrc_baseline_remove_Person_Object_Place_wang2vec_100_cosine_2_3 Classification kgrc_person_object_place 1.0 SVM C=1000 accuracy 0.7103703703703704
ikgrc_baseline_remove_Person_Object_Place_wang2vec_100_cosine_2_3 Classification kgrc_qt900 1.0 NB - accuracy 0.874888888888889
ikgrc_baseline_remove_Person_Object_Place_wang2vec_100_cosine_2_3 Classification kgrc_qt900 1.0 KNN K=3 accuracy 0.908
ikgrc_baseline_remove_Person_Object_Place_wang2vec_100_cosine_2_3 Classification kgrc_qt900 1.0 C45 - accuracy 0.8059999999999998
ikgrc_baseline_remove_Person_Object_Place_wang2vec_100_cosine_2_3 Classification kgrc_qt900 1.0 SVM C=0.001 accuracy 0.8312222222222221
ikgrc_baseline_remove_Person_Object_Place_wang2vec_100_cosine_2_3 Classification kgrc_qt900 1.0 SVM C=0.01 accuracy 0.8312222222222221
ikgrc_baseline_remove_Person_Object_Place_wang2vec_100_cosine_2_3 Classification kgrc_qt900 1.0 SVM C=0.1 accuracy 0.9083333333333334
ikgrc_baseline_remove_Person_Object_Place_wang2vec_100_cosine_2_3 Classification kgrc_qt900 1.0 SVM C=1.0 accuracy 0.9785555555555556
ikgrc_baseline_remove_Person_Object_Place_wang2vec_100_cosine_2_3 Classification kgrc_qt900 1.0 SVM C=10.0 accuracy 0.9866666666666668
ikgrc_baseline_remove_Person_Object_Place_wang2vec_100_cosine_2_3 Classification kgrc_qt900 1.0 SVM C=100 accuracy 0.9861111111111112
ikgrc_baseline_remove_Person_Object_Place_wang2vec_100_cosine_2_3 Classification kgrc_qt900 1.0 SVM C=1000 accuracy 0.9861111111111112
./ikgrc_embeddings/ikgrc_rdfstar2vec_5_5_d6_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_2 Classification kgrc_person_object_place 1.0 NB - accuracy 0.8275925925925927
./ikgrc_embeddings/ikgrc_rdfstar2vec_5_5_d6_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_2 Classification kgrc_person_object_place 1.0 KNN K=3 accuracy 0.7955555555555558
./ikgrc_embeddings/ikgrc_rdfstar2vec_5_5_d6_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_2 Classification kgrc_person_object_place 1.0 C45 - accuracy 0.6853703703703704
./ikgrc_embeddings/ikgrc_rdfstar2vec_5_5_d6_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_2 Classification kgrc_person_object_place 1.0 SVM C=0.001 accuracy 0.8498148148148148
./ikgrc_embeddings/ikgrc_rdfstar2vec_5_5_d6_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_2 Classification kgrc_person_object_place 1.0 SVM C=0.01 accuracy 0.8498148148148148
./ikgrc_embeddings/ikgrc_rdfstar2vec_5_5_d6_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_2 Classification kgrc_person_object_place 1.0 SVM C=0.1 accuracy 0.881851851851852
./ikgrc_embeddings/ikgrc_rdfstar2vec_5_5_d6_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_2 Classification kgrc_person_object_place 1.0 SVM C=1.0 accuracy 0.9542592592592596
./ikgrc_embeddings/ikgrc_rdfstar2vec_5_5_d6_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_2 Classification kgrc_person_object_place 1.0 SVM C=10.0 accuracy 0.9662962962962964
./ikgrc_embeddings/ikgrc_rdfstar2vec_5_5_d6_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_2 Classification kgrc_person_object_place 1.0 SVM C=100 accuracy 0.9655555555555558
./ikgrc_embeddings/ikgrc_rdfstar2vec_5_5_d6_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_2 Classification kgrc_person_object_place 1.0 SVM C=1000 accuracy 0.964074074074074
./ikgrc_embeddings/ikgrc_rdfstar2vec_5_5_d6_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_2 Classification kgrc_qt900 1.0 NB - accuracy 0.8554444444444442
./ikgrc_embeddings/ikgrc_rdfstar2vec_5_5_d6_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_2 Classification kgrc_qt900 1.0 KNN K=3 accuracy 0.8912222222222222
./ikgrc_embeddings/ikgrc_rdfstar2vec_5_5_d6_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_2 Classification kgrc_qt900 1.0 C45 - accuracy 0.6892222222222223
./ikgrc_embeddings/ikgrc_rdfstar2vec_5_5_d6_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_2 Classification kgrc_qt900 1.0 SVM C=0.001 accuracy 0.7372222222222222
./ikgrc_embeddings/ikgrc_rdfstar2vec_5_5_d6_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_2 Classification kgrc_qt900 1.0 SVM C=0.01 accuracy 0.7372222222222222
./ikgrc_embeddings/ikgrc_rdfstar2vec_5_5_d6_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_2 Classification kgrc_qt900 1.0 SVM C=0.1 accuracy 0.8696666666666667
./ikgrc_embeddings/ikgrc_rdfstar2vec_5_5_d6_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_2 Classification kgrc_qt900 1.0 SVM C=1.0 accuracy 0.962222222222222
./ikgrc_embeddings/ikgrc_rdfstar2vec_5_5_d6_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_2 Classification kgrc_qt900 1.0 SVM C=10.0 accuracy 0.9708888888888888
./ikgrc_embeddings/ikgrc_rdfstar2vec_5_5_d6_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_2 Classification kgrc_qt900 1.0 SVM C=100 accuracy 0.9708888888888888
./ikgrc_embeddings/ikgrc_rdfstar2vec_5_5_d6_remove_Situation_Statement_Thought_wang2vec_100_cosine_2_2 Classification kgrc_qt900 1.0 SVM C=1000 accuracy 0.9708888888888888
./experiment_qtwalk/ikgrc_rdfstar2vec_0.2_0.8_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 NB - accuracy 0.6838888888888889
./experiment_qtwalk/ikgrc_rdfstar2vec_0.2_0.8_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 KNN K=3 accuracy 0.6805555555555557
./experiment_qtwalk/ikgrc_rdfstar2vec_0.2_0.8_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 C45 - accuracy 0.5368518518518517
./experiment_qtwalk/ikgrc_rdfstar2vec_0.2_0.8_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 SVM C=0.001 accuracy 0.7207407407407406
./experiment_qtwalk/ikgrc_rdfstar2vec_0.2_0.8_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 SVM C=0.01 accuracy 0.7207407407407406
./experiment_qtwalk/ikgrc_rdfstar2vec_0.2_0.8_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 SVM C=0.1 accuracy 0.7338888888888885
./experiment_qtwalk/ikgrc_rdfstar2vec_0.2_0.8_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 SVM C=1.0 accuracy 0.8135185185185186
./experiment_qtwalk/ikgrc_rdfstar2vec_0.2_0.8_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 SVM C=10.0 accuracy 0.8233333333333335
./experiment_qtwalk/ikgrc_rdfstar2vec_0.2_0.8_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 SVM C=100 accuracy 0.7894444444444445
./experiment_qtwalk/ikgrc_rdfstar2vec_0.2_0.8_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 SVM C=1000 accuracy 0.7694444444444445
./experiment_qtwalk/ikgrc_rdfstar2vec_0.2_0.8_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_qt900 1.0 NB - accuracy 0.8614444444444445
./experiment_qtwalk/ikgrc_rdfstar2vec_0.2_0.8_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_qt900 1.0 KNN K=3 accuracy 0.8916666666666664
./experiment_qtwalk/ikgrc_rdfstar2vec_0.2_0.8_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_qt900 1.0 C45 - accuracy 0.7297777777777779
./experiment_qtwalk/ikgrc_rdfstar2vec_0.2_0.8_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_qt900 1.0 SVM C=0.001 accuracy 0.7770000000000002
./experiment_qtwalk/ikgrc_rdfstar2vec_0.2_0.8_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_qt900 1.0 SVM C=0.01 accuracy 0.7770000000000002
./experiment_qtwalk/ikgrc_rdfstar2vec_0.2_0.8_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_qt900 1.0 SVM C=0.1 accuracy 0.8952222222222221
./experiment_qtwalk/ikgrc_rdfstar2vec_0.2_0.8_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_qt900 1.0 SVM C=1.0 accuracy 0.977111111111111
./experiment_qtwalk/ikgrc_rdfstar2vec_0.2_0.8_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_qt900 1.0 SVM C=10.0 accuracy 0.9796666666666668
./experiment_qtwalk/ikgrc_rdfstar2vec_0.2_0.8_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_qt900 1.0 SVM C=100 accuracy 0.9796666666666668
./experiment_qtwalk/ikgrc_rdfstar2vec_0.2_0.8_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_qt900 1.0 SVM C=1000 accuracy 0.9796666666666668
./ikgrc_embeddings/ikgrc_rdfstar2vec_5_5_nw80_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 NB - accuracy 0.6838888888888889
./ikgrc_embeddings/ikgrc_rdfstar2vec_5_5_nw80_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 KNN K=3 accuracy 0.6440740740740742
./ikgrc_embeddings/ikgrc_rdfstar2vec_5_5_nw80_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 C45 - accuracy 0.5677777777777778
./ikgrc_embeddings/ikgrc_rdfstar2vec_5_5_nw80_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 SVM C=0.001 accuracy 0.6872222222222222
./ikgrc_embeddings/ikgrc_rdfstar2vec_5_5_nw80_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 SVM C=0.01 accuracy 0.6872222222222222
./ikgrc_embeddings/ikgrc_rdfstar2vec_5_5_nw80_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 SVM C=0.1 accuracy 0.6988888888888889
./ikgrc_embeddings/ikgrc_rdfstar2vec_5_5_nw80_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 SVM C=1.0 accuracy 0.8083333333333336
./ikgrc_embeddings/ikgrc_rdfstar2vec_5_5_nw80_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 SVM C=10.0 accuracy 0.8001851851851851
./ikgrc_embeddings/ikgrc_rdfstar2vec_5_5_nw80_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 SVM C=100 accuracy 0.7775925925925925
./ikgrc_embeddings/ikgrc_rdfstar2vec_5_5_nw80_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 SVM C=1000 accuracy 0.765
./ikgrc_embeddings/ikgrc_rdfstar2vec_5_5_nw80_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_qt900 1.0 NB - accuracy 0.8573333333333336
./ikgrc_embeddings/ikgrc_rdfstar2vec_5_5_nw80_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_qt900 1.0 KNN K=3 accuracy 0.8914444444444445
./ikgrc_embeddings/ikgrc_rdfstar2vec_5_5_nw80_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_qt900 1.0 C45 - accuracy 0.6857777777777779
./ikgrc_embeddings/ikgrc_rdfstar2vec_5_5_nw80_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_qt900 1.0 SVM C=0.001 accuracy 0.7595555555555553
./ikgrc_embeddings/ikgrc_rdfstar2vec_5_5_nw80_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_qt900 1.0 SVM C=0.01 accuracy 0.7595555555555553
./ikgrc_embeddings/ikgrc_rdfstar2vec_5_5_nw80_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_qt900 1.0 SVM C=0.1 accuracy 0.8832222222222221
./ikgrc_embeddings/ikgrc_rdfstar2vec_5_5_nw80_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_qt900 1.0 SVM C=1.0 accuracy 0.9775555555555556
./ikgrc_embeddings/ikgrc_rdfstar2vec_5_5_nw80_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_qt900 1.0 SVM C=10.0 accuracy 0.9816666666666664
./ikgrc_embeddings/ikgrc_rdfstar2vec_5_5_nw80_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_qt900 1.0 SVM C=100 accuracy 0.9816666666666664
./ikgrc_embeddings/ikgrc_rdfstar2vec_5_5_nw80_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_qt900 1.0 SVM C=1000 accuracy 0.9816666666666664
./experiment_qtwalk/ikgrc_rdfstar2vec_0.1_0.8_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 NB - accuracy 0.6840740740740744
./experiment_qtwalk/ikgrc_rdfstar2vec_0.1_0.8_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 KNN K=3 accuracy 0.6714814814814816
./experiment_qtwalk/ikgrc_rdfstar2vec_0.1_0.8_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 C45 - accuracy 0.5364814814814814
./experiment_qtwalk/ikgrc_rdfstar2vec_0.1_0.8_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 SVM C=0.001 accuracy 0.6935185185185183
./experiment_qtwalk/ikgrc_rdfstar2vec_0.1_0.8_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 SVM C=0.01 accuracy 0.6935185185185183
./experiment_qtwalk/ikgrc_rdfstar2vec_0.1_0.8_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 SVM C=0.1 accuracy 0.7024074074074075
./experiment_qtwalk/ikgrc_rdfstar2vec_0.1_0.8_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 SVM C=1.0 accuracy 0.8070370370370373
./experiment_qtwalk/ikgrc_rdfstar2vec_0.1_0.8_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 SVM C=10.0 accuracy 0.8081481481481483
./experiment_qtwalk/ikgrc_rdfstar2vec_0.1_0.8_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 SVM C=100 accuracy 0.7855555555555556
./experiment_qtwalk/ikgrc_rdfstar2vec_0.1_0.8_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 SVM C=1000 accuracy 0.7581481481481481
./experiment_qtwalk/ikgrc_rdfstar2vec_0.1_0.8_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_qt900 1.0 NB - accuracy 0.8770000000000001
./experiment_qtwalk/ikgrc_rdfstar2vec_0.1_0.8_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_qt900 1.0 KNN K=3 accuracy 0.8976666666666668
./experiment_qtwalk/ikgrc_rdfstar2vec_0.1_0.8_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_qt900 1.0 C45 - accuracy 0.7261111111111112
./experiment_qtwalk/ikgrc_rdfstar2vec_0.1_0.8_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_qt900 1.0 SVM C=0.001 accuracy 0.7967777777777776
./experiment_qtwalk/ikgrc_rdfstar2vec_0.1_0.8_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_qt900 1.0 SVM C=0.01 accuracy 0.7967777777777776
./experiment_qtwalk/ikgrc_rdfstar2vec_0.1_0.8_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_qt900 1.0 SVM C=0.1 accuracy 0.9034444444444446
./experiment_qtwalk/ikgrc_rdfstar2vec_0.1_0.8_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_qt900 1.0 SVM C=1.0 accuracy 0.9795555555555556
./experiment_qtwalk/ikgrc_rdfstar2vec_0.1_0.8_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_qt900 1.0 SVM C=10.0 accuracy 0.9833333333333332
./experiment_qtwalk/ikgrc_rdfstar2vec_0.1_0.8_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_qt900 1.0 SVM C=100 accuracy 0.9833333333333332
./experiment_qtwalk/ikgrc_rdfstar2vec_0.1_0.8_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_qt900 1.0 SVM C=1000 accuracy 0.9833333333333332
./experiment_qtwalk/ikgrc_rdfstar2vec_0.9_0.8_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 NB - accuracy 0.6937037037037037
./experiment_qtwalk/ikgrc_rdfstar2vec_0.9_0.8_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 KNN K=3 accuracy 0.6196296296296296
./experiment_qtwalk/ikgrc_rdfstar2vec_0.9_0.8_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 C45 - accuracy 0.5342592592592592
./experiment_qtwalk/ikgrc_rdfstar2vec_0.9_0.8_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 SVM C=0.001 accuracy 0.6837037037037038
./experiment_qtwalk/ikgrc_rdfstar2vec_0.9_0.8_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 SVM C=0.01 accuracy 0.6837037037037038
./experiment_qtwalk/ikgrc_rdfstar2vec_0.9_0.8_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 SVM C=0.1 accuracy 0.6927777777777776
./experiment_qtwalk/ikgrc_rdfstar2vec_0.9_0.8_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 SVM C=1.0 accuracy 0.8157407407407407
./experiment_qtwalk/ikgrc_rdfstar2vec_0.9_0.8_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 SVM C=10.0 accuracy 0.8085185185185185
./experiment_qtwalk/ikgrc_rdfstar2vec_0.9_0.8_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 SVM C=100 accuracy 0.7898148148148147
./experiment_qtwalk/ikgrc_rdfstar2vec_0.9_0.8_remove_Person_Place_Object_wang2vec_100_cosine_2_1 Classification kgrc_person_object_place 1.0 SVM C=1000 accuracy 0.7877777777777779
